img_name,x1,y1,x2,y2,label,z,k-fold
./segments/images/imgc111 101.png,40,38,64,58,31,3.0,2
./segments/images/imgc111 101.png,37,81,58,108,32,3.0,2
./segments/images/imgc111 101.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 102.png,40,39,64,58,31,3.0,2
./segments/images/imgc111 102.png,37,81,57,107,32,3.0,2
./segments/images/imgc111 102.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 103.png,40,40,64,58,31,3.0,2
./segments/images/imgc111 103.png,37,81,57,107,32,3.0,2
./segments/images/imgc111 103.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 104.png,40,40,63,57,31,3.0,2
./segments/images/imgc111 104.png,37,81,57,106,32,3.0,2
./segments/images/imgc111 104.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 105.png,40,40,63,57,31,3.0,2
./segments/images/imgc111 105.png,37,81,59,106,32,3.0,2
./segments/images/imgc111 105.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 106.png,41,40,63,56,31,3.0,2
./segments/images/imgc111 106.png,37,81,60,106,32,3.0,2
./segments/images/imgc111 106.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 107.png,37,81,61,105,32,3.0,2
./segments/images/imgc111 107.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 108.png,37,81,61,105,32,3.0,2
./segments/images/imgc111 108.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 109.png,38,82,66,105,32,3.0,2
./segments/images/imgc111 109.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 110.png,38,82,66,105,32,3.0,2
./segments/images/imgc111 110.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 111.png,38,83,66,105,32,3.0,2
./segments/images/imgc111 111.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 112.png,39,84,65,104,32,3.0,2
./segments/images/imgc111 112.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 113.png,40,86,65,103,32,3.0,2
./segments/images/imgc111 113.png,0,0,110,136,bg,3.0,2
./segments/images/imgc111 114.png,41,86,58,103,32,3.0,2
./segments/images/imgc111 114.png,0,0,110,136,bg,3.0,2
./segments/images/imgc112 51.png,5,55,24,85,9,3.0,4
./segments/images/imgc112 51.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 52.png,5,55,24,85,9,3.0,4
./segments/images/imgc112 52.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 53.png,4,55,24,85,9,3.0,4
./segments/images/imgc112 53.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 54.png,4,55,24,85,9,3.0,4
./segments/images/imgc112 54.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 55.png,4,55,24,86,9,3.0,4
./segments/images/imgc112 55.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 56.png,4,55,24,86,9,3.0,4
./segments/images/imgc112 56.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 57.png,4,55,24,86,9,3.0,4
./segments/images/imgc112 57.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 58.png,4,55,24,86,9,3.0,4
./segments/images/imgc112 58.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 59.png,4,55,24,87,9,3.0,4
./segments/images/imgc112 59.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 60.png,4,55,24,87,9,3.0,4
./segments/images/imgc112 60.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 61.png,4,55,24,87,9,3.0,4
./segments/images/imgc112 61.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 62.png,4,55,24,87,9,3.0,4
./segments/images/imgc112 62.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 63.png,4,56,24,87,9,3.0,4
./segments/images/imgc112 63.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 64.png,4,56,23,87,9,3.0,4
./segments/images/imgc112 64.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 65.png,4,56,23,87,9,3.0,4
./segments/images/imgc112 65.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 66.png,4,56,23,87,9,3.0,4
./segments/images/imgc112 66.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 67.png,4,57,23,87,9,3.0,4
./segments/images/imgc112 67.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 68.png,15,31,32,57,11,3.0,4
./segments/images/imgc112 68.png,4,57,22,87,9,3.0,4
./segments/images/imgc112 68.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 69.png,15,31,32,58,11,3.0,4
./segments/images/imgc112 69.png,4,58,21,86,9,3.0,4
./segments/images/imgc112 69.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 70.png,15,31,32,58,11,3.0,4
./segments/images/imgc112 70.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 71.png,15,31,32,58,11,3.0,4
./segments/images/imgc112 71.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 72.png,15,31,32,58,11,3.0,4
./segments/images/imgc112 72.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 73.png,15,31,32,58,11,3.0,4
./segments/images/imgc112 73.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 74.png,15,32,32,58,11,3.0,4
./segments/images/imgc112 74.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 75.png,15,32,32,58,11,3.0,4
./segments/images/imgc112 75.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 76.png,15,33,31,58,11,3.0,4
./segments/images/imgc112 76.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 78.png,43,94,59,110,32,3.0,4
./segments/images/imgc112 78.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 79.png,43,94,59,111,32,3.0,4
./segments/images/imgc112 79.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 80.png,42,93,60,112,32,3.0,4
./segments/images/imgc112 80.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 81.png,42,93,64,112,32,3.0,4
./segments/images/imgc112 81.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 82.png,42,93,65,113,32,3.0,4
./segments/images/imgc112 82.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 83.png,42,93,66,113,32,3.0,4
./segments/images/imgc112 83.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 84.png,42,93,66,113,32,3.0,4
./segments/images/imgc112 84.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 85.png,42,93,67,113,32,3.0,4
./segments/images/imgc112 85.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 86.png,42,93,67,113,32,3.0,4
./segments/images/imgc112 86.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 87.png,42,92,67,113,32,3.0,4
./segments/images/imgc112 87.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 88.png,42,92,67,113,32,3.0,4
./segments/images/imgc112 88.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 89.png,42,92,67,113,32,3.0,4
./segments/images/imgc112 89.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 90.png,42,91,67,113,32,3.0,4
./segments/images/imgc112 90.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 91.png,42,91,67,113,32,3.0,4
./segments/images/imgc112 91.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 92.png,42,38,67,61,21,3.0,4
./segments/images/imgc112 92.png,42,91,67,112,32,3.0,4
./segments/images/imgc112 92.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 93.png,41,38,67,61,21,3.0,4
./segments/images/imgc112 93.png,42,90,67,112,32,3.0,4
./segments/images/imgc112 93.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 94.png,41,38,67,62,21,3.0,4
./segments/images/imgc112 94.png,42,90,67,112,32,3.0,4
./segments/images/imgc112 94.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 95.png,46,33,63,56,31,3.0,4
./segments/images/imgc112 95.png,41,38,67,62,21,3.0,4
./segments/images/imgc112 95.png,42,89,67,111,32,3.0,4
./segments/images/imgc112 95.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 96.png,46,33,63,50,31,3.0,4
./segments/images/imgc112 96.png,41,38,67,62,21,3.0,4
./segments/images/imgc112 96.png,42,89,67,111,32,3.0,4
./segments/images/imgc112 96.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 97.png,41,38,67,62,21,3.0,4
./segments/images/imgc112 97.png,42,88,67,111,32,3.0,4
./segments/images/imgc112 97.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 98.png,41,38,67,63,21,3.0,4
./segments/images/imgc112 98.png,42,88,67,110,32,3.0,4
./segments/images/imgc112 98.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 99.png,46,33,63,49,31,3.0,4
./segments/images/imgc112 99.png,41,39,67,63,21,3.0,4
./segments/images/imgc112 99.png,42,88,67,109,32,3.0,4
./segments/images/imgc112 99.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 100.png,46,33,63,51,31,3.0,4
./segments/images/imgc112 100.png,41,39,67,64,21,3.0,4
./segments/images/imgc112 100.png,42,88,67,109,32,3.0,4
./segments/images/imgc112 100.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 101.png,46,33,63,53,31,3.0,4
./segments/images/imgc112 101.png,41,40,67,65,21,3.0,4
./segments/images/imgc112 101.png,42,88,67,109,32,3.0,4
./segments/images/imgc112 101.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 102.png,46,33,63,55,31,3.0,4
./segments/images/imgc112 102.png,41,45,67,66,21,3.0,4
./segments/images/imgc112 102.png,42,88,67,109,32,3.0,4
./segments/images/imgc112 102.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 103.png,46,33,63,59,31,3.0,4
./segments/images/imgc112 103.png,41,45,67,66,21,3.0,4
./segments/images/imgc112 103.png,42,88,67,109,32,3.0,4
./segments/images/imgc112 103.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 104.png,46,33,63,65,31,3.0,4
./segments/images/imgc112 104.png,40,46,67,68,21,3.0,4
./segments/images/imgc112 104.png,42,88,67,109,32,3.0,4
./segments/images/imgc112 104.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 105.png,46,34,63,65,31,3.0,4
./segments/images/imgc112 105.png,40,47,66,69,21,3.0,4
./segments/images/imgc112 105.png,42,88,67,109,32,3.0,4
./segments/images/imgc112 105.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 106.png,46,35,63,65,31,3.0,4
./segments/images/imgc112 106.png,39,48,65,69,21,3.0,4
./segments/images/imgc112 106.png,42,88,67,109,32,3.0,4
./segments/images/imgc112 106.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 107.png,46,36,63,65,31,3.0,4
./segments/images/imgc112 107.png,39,49,62,69,21,3.0,4
./segments/images/imgc112 107.png,42,88,66,109,32,3.0,4
./segments/images/imgc112 107.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 108.png,46,36,63,65,31,3.0,4
./segments/images/imgc112 108.png,42,88,66,108,32,3.0,4
./segments/images/imgc112 108.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 109.png,46,37,63,65,31,3.0,4
./segments/images/imgc112 109.png,42,88,65,108,32,3.0,4
./segments/images/imgc112 109.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 110.png,46,38,63,65,31,3.0,4
./segments/images/imgc112 110.png,43,89,64,108,32,3.0,4
./segments/images/imgc112 110.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 111.png,46,39,63,65,31,3.0,4
./segments/images/imgc112 111.png,43,90,59,107,32,3.0,4
./segments/images/imgc112 111.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 112.png,46,39,63,65,31,3.0,4
./segments/images/imgc112 112.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 113.png,46,40,63,64,31,3.0,4
./segments/images/imgc112 113.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 114.png,46,40,63,64,31,3.0,4
./segments/images/imgc112 114.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 115.png,46,42,62,63,31,3.0,4
./segments/images/imgc112 115.png,0,0,110,128,bg,3.0,4
./segments/images/imgc112 116.png,46,44,62,63,31,3.0,4
./segments/images/imgc112 116.png,0,0,110,128,bg,3.0,4
./segments/images/imgc113 57.png,4,51,20,82,9,3.0,0
./segments/images/imgc113 57.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 58.png,3,51,20,82,9,3.0,0
./segments/images/imgc113 58.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 59.png,3,51,20,82,9,3.0,0
./segments/images/imgc113 59.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 60.png,3,51,20,82,9,3.0,0
./segments/images/imgc113 60.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 61.png,3,51,20,81,9,3.0,0
./segments/images/imgc113 61.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 62.png,2,51,20,81,9,3.0,0
./segments/images/imgc113 62.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 63.png,2,51,20,81,9,3.0,0
./segments/images/imgc113 63.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 64.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 64.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 65.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 65.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 66.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 66.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 67.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 67.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 68.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 68.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 69.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 69.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 70.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 70.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 71.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 71.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 72.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 72.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 73.png,2,51,20,80,9,3.0,0
./segments/images/imgc113 73.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 74.png,2,51,19,80,9,3.0,0
./segments/images/imgc113 74.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 75.png,2,51,19,80,9,3.0,0
./segments/images/imgc113 75.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 76.png,2,52,19,79,9,3.0,0
./segments/images/imgc113 76.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 97.png,34,26,51,45,31,3.0,0
./segments/images/imgc113 97.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 98.png,33,26,51,45,31,3.0,0
./segments/images/imgc113 98.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 99.png,32,26,51,45,31,3.0,0
./segments/images/imgc113 99.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 100.png,32,26,51,45,31,3.0,0
./segments/images/imgc113 100.png,39,73,58,91,21,3.0,0
./segments/images/imgc113 100.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 101.png,32,26,51,46,31,3.0,0
./segments/images/imgc113 101.png,39,72,59,91,21,3.0,0
./segments/images/imgc113 101.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 102.png,32,26,51,46,31,3.0,0
./segments/images/imgc113 102.png,39,72,60,91,21,3.0,0
./segments/images/imgc113 102.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 103.png,31,26,51,47,31,3.0,0
./segments/images/imgc113 103.png,39,71,60,91,21,3.0,0
./segments/images/imgc113 103.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 104.png,31,27,51,47,31,3.0,0
./segments/images/imgc113 104.png,39,71,60,91,21,3.0,0
./segments/images/imgc113 104.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 105.png,31,28,51,48,31,3.0,0
./segments/images/imgc113 105.png,39,71,60,91,21,3.0,0
./segments/images/imgc113 105.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 106.png,31,28,51,49,31,3.0,0
./segments/images/imgc113 106.png,39,71,60,91,21,3.0,0
./segments/images/imgc113 106.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 107.png,31,29,51,49,31,3.0,0
./segments/images/imgc113 107.png,39,71,60,91,21,3.0,0
./segments/images/imgc113 107.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 108.png,31,29,51,51,31,3.0,0
./segments/images/imgc113 108.png,39,71,60,90,21,3.0,0
./segments/images/imgc113 108.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 109.png,31,30,51,52,31,3.0,0
./segments/images/imgc113 109.png,39,71,60,90,21,3.0,0
./segments/images/imgc113 109.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 110.png,31,30,51,53,31,3.0,0
./segments/images/imgc113 110.png,39,71,60,89,21,3.0,0
./segments/images/imgc113 110.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 111.png,31,31,51,54,31,3.0,0
./segments/images/imgc113 111.png,39,71,60,89,21,3.0,0
./segments/images/imgc113 111.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 112.png,31,32,51,55,31,3.0,0
./segments/images/imgc113 112.png,39,71,60,88,21,3.0,0
./segments/images/imgc113 112.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 113.png,31,32,51,55,31,3.0,0
./segments/images/imgc113 113.png,39,71,59,87,21,3.0,0
./segments/images/imgc113 113.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 114.png,31,32,51,55,31,3.0,0
./segments/images/imgc113 114.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 115.png,31,32,51,55,31,3.0,0
./segments/images/imgc113 115.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 116.png,31,32,51,55,31,3.0,0
./segments/images/imgc113 116.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 117.png,31,32,51,55,31,3.0,0
./segments/images/imgc113 117.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 118.png,31,32,51,55,31,3.0,0
./segments/images/imgc113 118.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 119.png,32,32,51,55,31,3.0,0
./segments/images/imgc113 119.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 120.png,32,32,50,55,31,3.0,0
./segments/images/imgc113 120.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 121.png,32,32,50,55,31,3.0,0
./segments/images/imgc113 121.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 122.png,32,33,50,54,31,3.0,0
./segments/images/imgc113 122.png,0,0,110,136,bg,3.0,0
./segments/images/imgc113 123.png,33,33,50,54,31,3.0,0
./segments/images/imgc113 123.png,0,0,110,136,bg,3.0,0
./segments/images/imgc114 85.png,76,76,93,100,21,3.0,0
./segments/images/imgc114 85.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 86.png,76,75,93,100,21,3.0,0
./segments/images/imgc114 86.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 87.png,75,75,93,100,21,3.0,0
./segments/images/imgc114 87.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 88.png,75,75,93,100,21,3.0,0
./segments/images/imgc114 88.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 89.png,75,74,93,99,21,3.0,0
./segments/images/imgc114 89.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 90.png,75,74,93,99,21,3.0,0
./segments/images/imgc114 90.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 91.png,75,74,93,99,21,3.0,0
./segments/images/imgc114 91.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 92.png,75,74,93,99,21,3.0,0
./segments/images/imgc114 92.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 93.png,75,74,93,99,21,3.0,0
./segments/images/imgc114 93.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 94.png,75,75,93,98,21,3.0,0
./segments/images/imgc114 94.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 95.png,75,75,93,98,21,3.0,0
./segments/images/imgc114 95.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 96.png,75,75,93,98,21,3.0,0
./segments/images/imgc114 96.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 97.png,75,75,93,97,21,3.0,0
./segments/images/imgc114 97.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 98.png,75,76,93,97,21,3.0,0
./segments/images/imgc114 98.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 99.png,75,76,93,97,21,3.0,0
./segments/images/imgc114 99.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 100.png,75,76,93,96,21,3.0,0
./segments/images/imgc114 100.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 101.png,74,76,93,96,21,3.0,0
./segments/images/imgc114 101.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 102.png,72,76,92,95,21,3.0,0
./segments/images/imgc114 102.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 103.png,72,76,92,94,21,3.0,0
./segments/images/imgc114 103.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 104.png,71,76,87,93,21,3.0,0
./segments/images/imgc114 104.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 105.png,71,76,87,93,21,3.0,0
./segments/images/imgc114 105.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 106.png,71,76,87,93,21,3.0,0
./segments/images/imgc114 106.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 107.png,71,77,87,93,21,3.0,0
./segments/images/imgc114 107.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 108.png,71,77,87,93,21,3.0,0
./segments/images/imgc114 108.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 109.png,71,77,87,93,21,3.0,0
./segments/images/imgc114 109.png,0,0,110,164,bg,3.0,0
./segments/images/imgc114 110.png,71,77,87,93,21,3.0,0
./segments/images/imgc114 110.png,0,0,110,164,bg,3.0,0
./segments/images/imgc12 54.png,9,57,25,98,9,3.0,0
./segments/images/imgc12 54.png,0,0,110,156,bg,3.0,0
./segments/images/imgc12 55.png,9,56,25,99,9,3.0,0
./segments/images/imgc12 55.png,0,0,110,156,bg,3.0,0
./segments/images/imgc12 56.png,7,56,25,99,9,3.0,0
./segments/images/imgc12 56.png,0,0,110,156,bg,3.0,0
./segments/images/imgc12 57.png,6,56,25,99,9,3.0,0
./segments/images/imgc12 57.png,0,0,110,156,bg,3.0,0
./segments/images/imgc12 58.png,6,55,25,99,9,3.0,0
./segments/images/imgc12 58.png,0,0,110,156,bg,3.0,0
./segments/images/imgc12 59.png,5,55,25,100,9,3.0,0
./segments/images/imgc12 59.png,0,0,110,156,bg,3.0,0
./segments/images/imgc12 60.png,5,54,25,100,9,3.0,0
